wavelength,a*CDOM,95%CI,wave,aph*Chl,95%CI,wavelength,adet*Chl,95%CI,wavelength,adet*MSS,95%CI,wavelength,bp*Chl,95%CI,wavelength,bp*MSS,95%CI,wavelength,bbp*Chl,95%CI,wavelength,bbp*MSS,95%CI
456,0.7649523734,0.0054460214,456,0.0388734663,0.0058154614,456,0.0044824104,0.0011210282,456,0.039472572,0.0048892063
458,0.7391330946,0.0060889281,458,0.0384357255,0.0056156055,458,0.0042107538,0.0010674106,458,0.0402052422,0.0050325278
460,0.7119956634,0.006953896,460,0.0378151173,0.0054418563,460,0.0043619926,0.0010765511,460,0.0400047787,0.0048958348
462,0.6852915169,0.0078523734,462,0.0384069382,0.0055021538,462,0.0041475028,0.0011537047,462,0.0376976721,0.0045562434
464,0.6588052327,0.008760932,464,0.0381923994,0.0054026317,464,0.0039949726,0.0010848785,464,0.0391081724,0.0046001853
466,0.6383626014,0.0089401279,466,0.0379807579,0.0053122156,466,0.003946604,0.0011729267,466,0.0371149547,0.0046062432
468,0.6187111487,0.0089157132,468,0.0370174135,0.0051556889,468,0.0039740438,0.0010028732,468,0.0365215442,0.0044983337
470,0.6013677673,0.0089035042,470,0.0366128276,0.0050069602,470,0.0037756887,0.0010553868,470,0.0360249468,0.0044223784
472,0.5787391018,0.0095613647,472,0.0358421706,0.0049018226,472,0.003704526,0.0011279977,472,0.036794169,0.0047407814
474,0.5603721513,0.0099891941,474,0.035259092,0.0047655877,474,0.0037082568,0.0010143617,474,0.0354417086,0.0046551295
476,0.5430171317,0.0098604765,476,0.0342073126,0.0046080771,476,0.0034062789,0.0011230767,476,0.0352045661,0.0044411303
478,0.533918521,0.0089943934,478,0.0330086416,0.0043735566,478,0.0034396663,0.0010660569,478,0.0355979988,0.0043168739
480,0.5218406551,0.0082313589,480,0.0326791552,0.0043399375,480,0.0034453857,0.0009699681,480,0.0330278463,0.0043082814
482,0.5107105093,0.0078549497,482,0.0310827196,0.0040486319,482,0.003512222,0.000975106,482,0.0330066456,0.0039977875
484,0.491961503,0.0079408177,484,0.0312625848,0.0041577152,484,0.0033134372,0.0009744797,484,0.0313472913,0.0039225832
486,0.4753888541,0.008380824,486,0.0304107714,0.0040152221,486,0.003102722,0.0010107007,486,0.0311762108,0.0037721394
488,0.4540024331,0.0090380056,488,0.0304280365,0.0040302107,488,0.0031148445,0.0010136923,488,0.030342105,0.0039265787
490,0.4392306081,0.0094690477,490,0.0295251753,0.0039162031,490,0.0030624929,0.0010525837,490,0.0300761373,0.0036506818
492,0.4215637718,0.0097651046,492,0.028746053,0.0038249661,492,0.0028890892,0.000977135,492,0.029564566,0.0033969815
494,0.4103036091,0.0099226428,494,0.0284862882,0.0037539274,494,0.0027125764,0.0009027177,494,0.0294569798,0.0034757137
496,0.3934033135,0.010546182,496,0.0274601258,0.0035664452,496,0.0026870559,0.0009338679,496,0.0276446167,0.0031195635
498,0.3797444059,0.0112097514,498,0.0268579209,0.0035692349,498,0.002760114,0.0008627857,498,0.0277885248,0.0034363278
500,0.3625831802,0.0119501022,500,0.0254729266,0.0033159526,500,0.0025961259,0.0009076624,500,0.0267711477,0.0031971691
502,0.3524786503,0.0118534736,502,0.0248858231,0.0032918544,502,0.0026139493,0.0009774909,502,0.0252798849,0.003030487
504,0.3452478066,0.0113402498,504,0.0236255936,0.0030289435,504,0.0024656515,0.0008842594,504,0.0252174748,0.0027980916
506,0.3401458901,0.0104114132,506,0.0227079822,0.00290925,506,0.0024286167,0.0010715478,506,0.0242329369,0.0029200564
508,0.3353705453,0.0098804824,508,0.0215641916,0.0027846971,508,0.0024255286,0.0009352858,508,0.0239381688,0.0029434037
510,0.325275209,0.0093467808,510,0.0211409031,0.0027648992,510,0.0023738637,0.0009149344,510,0.0229859041,0.0026113029
512,0.3200273897,0.0090181008,512,0.0199215035,0.0025977889,512,0.0021185296,0.000870775,512,0.0236415464,0.0028517224
514,0.3109893184,0.00840907,514,0.0195619694,0.0025266622,514,0.0020868632,0.0008911335,514,0.0222338743,0.0028108753
516,0.3085065686,0.0080554309,516,0.0187861536,0.0024640588,516,0.0020412725,0.0009649705,516,0.0207151825,0.0025277248
518,0.3022077746,0.0075905342,518,0.0178150659,0.0022692868,518,0.0020768519,0.0009605897,518,0.0211024228,0.0024484193
520,0.2966300368,0.0074134871,520,0.0171372151,0.0021741497,520,0.0017230702,0.0008996585,520,0.0204685796,0.0023445578
