6.149938002578849566e-02 -8.619110020816105272e-05 -2.548103515892986040e-05 2.510166666465481569e-06
-8.619110020816105272e-05 5.248767522744113290e-01 4.149908461916026781e-05 -3.309341015178675712e-06
-2.548103515892986040e-05 4.149908461916026781e-05 1.764229542745704036e-03 -9.409546728151035679e-06
2.510166666465481569e-06 -3.309341015178675712e-06 -9.409546728151035679e-06 3.592993412195915059e-01
